420

| feed_id | feed_type | participation_id | created_datetime | feed_img                                                     | feed_content                                                 |
| 255     | user      | 15               | 202211061108     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%B7%A8%EC%97%85%EC%A0%95%EB%B3%B4+%EC%82%AC%EC%9D%B4%ED%8A%B8/cite3.jpg | 준비를 해야하는데                                            |
| 256     | user      | 15               | 202211071256     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%B7%A8%EC%97%85%EC%A0%95%EB%B3%B4+%EC%82%AC%EC%9D%B4%ED%8A%B8/cite3.jpg | 대충 훑어보고                                                |
| 257     | user      | 15               | 202211081002     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%B7%A8%EC%97%85%EC%A0%95%EB%B3%B4+%EC%82%AC%EC%9D%B4%ED%8A%B8/cite3.jpg | 나를 뽑아줄만한 데가 어디 없나                               |
| 258     | user      | 15               | 202211090700     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%B7%A8%EC%97%85%EC%A0%95%EB%B3%B4+%EC%82%AC%EC%9D%B4%ED%8A%B8/cite3.jpg | 이 기업 평가가 어떤가요?                                     |
| 259     | user      | 15               | 202211102034     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%B7%A8%EC%97%85%EC%A0%95%EB%B3%B4+%EC%82%AC%EC%9D%B4%ED%8A%B8/cite3.jpg | 이렇게 보기만 해도 되련지 모르겠네요                         |
| 260     | user      | 15               | 202211112254     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%B7%A8%EC%97%85%EC%A0%95%EB%B3%B4+%EC%82%AC%EC%9D%B4%ED%8A%B8/cite3.jpg | 오늘은 면접 다녀왔습니다.                                    |
| 261     | user      | 15               | 202211122221     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%B7%A8%EC%97%85%EC%A0%95%EB%B3%B4+%EC%82%AC%EC%9D%B4%ED%8A%B8/cite3.jpg | 기다리는 전형이 하나 있어도 기대가  되네요                   |
| 262     | user      | 15               | 202211131648     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%B7%A8%EC%97%85%EC%A0%95%EB%B3%B4+%EC%82%AC%EC%9D%B4%ED%8A%B8/cite3.jpg | 오늘도 좋은 하루 되세요                                      |
| 263     | user      | 15               | 202211142019     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%B7%A8%EC%97%85%EC%A0%95%EB%B3%B4+%EC%82%AC%EC%9D%B4%ED%8A%B8/cite3.jpg | 이제 별로 안남았네요                                         |
| 264     | user      | 15               | 202211152238     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%B7%A8%EC%97%85%EC%A0%95%EB%B3%B4+%EC%82%AC%EC%9D%B4%ED%8A%B8/cite3.jpg | 불안, 초조, 혼돈                                             |
| 265     | user      | 15               | 202211161619     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/취업정보+사이트/cite3.jpg | 이게 뭐람                                                    |
| 266     | user      | 15               | 202211170853     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%B7%A8%EC%97%85%EC%A0%95%EB%B3%B4+%EC%82%AC%EC%9D%B4%ED%8A%B8/cite3.jpg | 돈많이 받고 일은 안하고 싶다!                                |
| 267     | user      | 15               | 202211182344     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%B7%A8%EC%97%85%EC%A0%95%EB%B3%B4+%EC%82%AC%EC%9D%B4%ED%8A%B8/cite3.jpg | 거의 막바지 인듯 하네요                                      |
| 268     | user      | 15               | 202211191948     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%B7%A8%EC%97%85%EC%A0%95%EB%B3%B4+%EC%82%AC%EC%9D%B4%ED%8A%B8/cite3.jpg | 오늘은 이걸로 마무리 합니다.                                 |
| 269     | user      | 15               | 202211201240     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%B7%A8%EC%97%85%EC%A0%95%EB%B3%B4+%EC%82%AC%EC%9D%B4%ED%8A%B8/cite3.jpg | 애매하네요                                                   |
| 270     | user      | 17               | 202208011223     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 샐러드 한 접시 완식                                          |
| 271     | user      | 17               | 202208020626     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 매일 매일 건강하게                                           |
| 272     | user      | 17               | 202208030811     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 샐러드를 직접 만들어 먹는 것은 은근  손이 많이 갑니다.       |
| 273     | user      | 17               | 202208041805     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 샐러드는 소스 맛으로 먹는다.                                 |
| 274     | user      | 17               | 202208051514     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 토마토도 살짝 섞어 먹어봅니다.                               |
| 275     | user      | 17               | 202208061046     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 양배추가 베이스가 되면 애매한 단맛이  나서 싫어요            |
| 276     | user      | 17               | 202208070527     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 역시 양상추가 제일 좋은 것 같습니다.                         |
| 277     | user      | 17               | 202208081127     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 간단하게 밖에서 포장된 걸 사 먹어도  나쁘지 않네요           |
| 278     | user      | 17               | 202208091353     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 야채를 먹으면 여러 긍정적인 효과가  있답니다.                |
| 279     | user      | 17               | 202208101253     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 샐러드는 언제 먹어도 괜찮은 것  같습니다.                    |
| 280     | user      | 17               | 202208111912     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 오늘은 오리엔탈 소스 입니다.                                 |
| 281     | user      | 17               | 202208121000     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 흑임자 소스도 고소하니 좋네요                                |
| 282     | user      | 17               | 202208131213     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 소스 없이 먹는 것은 그대로도 나쁘지  않은 것 같습니다.       |
| 283     | user      | 17               | 202208140543     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 샐러드에서 벌레가 나왔다.                                    |
| 284     | user      | 17               | 202208150725     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 왜 사람들은 샐러드보다 고기를 좋아하는  걸까?                |
| 285     | user      | 17               | 202208160735     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 밥대신 먹기에는 양이 좀 부족하다.                            |
| 286     | user      | 17               | 202208170528     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 샐러드는 많이 먹어도 괜찮을까?                               |
| 287     | user      | 17               | 202208181305     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 과일을 넣고 소스를 빼는 것도 나쁘지  않아                    |
| 288     | user      | 17               | 202208190736     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 물 대신 먹어도 괜찮았습니다.                                 |
| 289     | user      | 17               | 202208201531     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 빵이랑 먹어도 좋네                                           |
| 290     | user      | 17               | 202208210714     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 생각 보다 몸이 가벼워 진 기분이네요                          |
| 291     | user      | 17               | 202208221558     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 샐러드가 없으면 밋밋한 하루가 될거야                         |
| 292     | user      | 17               | 202208231609     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 샐러드는 역시 양상추                                         |
| 293     | user      | 17               | 202208241911     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 샐러드를 구워먹어도 괜찮을까>                                |
| 294     | user      | 17               | 202208250751     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 이 한 접시만으로 건강을 챙길수  있답니다.                    |
| 295     | user      | 17               | 202208260758     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 점점 먹는 속도가 빨라지고 있다.                              |
| 296     | user      | 17               | 202208271334     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 내일은 무슨 소스에 먹지?                                     |
| 297     | user      | 17               | 202208281220     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 유자 레몬 소스는 함정이었습니다.                             |
| 298     | user      | 17               | 202208290853     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 흑임자 소스가 제일 인상이 깊네요                             |
| 299     | user      | 17               | 202208300911     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 오늘은 사과를 먹었습니다.                                    |
| 300     | user      | 17               | 202208311113     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(1).jpg | 마지막으로 오리엔탈 소스를  부어먹습니다.                    |
| 301     | user      | 23               | 202208011729     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 파스타에 어울리는 샐러드                                     |
| 302     | user      | 23               | 202208021856     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 샐러드를 단독으로 먹는 것은 나쁜  짓이야                     |
| 303     | user      | 23               | 202208030829     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 돈까스에 샐러드를 얹어 먹었습니다.                           |
| 304     | user      | 23               | 202208040512     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 생선까스에 샐러드를 얹어 먹었습니다.                         |
| 305     | user      | 23               | 202208051207     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 볶음밥과 샐러드를 먹었습니다.                                |
| 306     | user      | 23               | 202208061004     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 맨 밥에 샐러드는 아닌 것 같습니다.                           |
| 307     | user      | 23               | 202208071454     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 마요네즈 케찹은 저에게는 맞지 않는 것  같습니다.             |
| 308     | user      | 23               | 202208081405     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 가끔은 안먹고 싶은 떄가 있긴 한듯  합니다.                   |
| 309     | user      | 23               | 202208090603     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 샐러드를 먹고 나서부터 건강이  좋아졌어요                    |
| 310     | user      | 23               | 202208101055     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 샐러드만 보면 침이 나오네 이젠                               |
| 311     | user      | 23               | 202208111956     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 그냥 밥이랑 샐러드를 먹을 때에는  소스를 뿌리지 않는 편이 나을 듯 |
| 312     | user      | 23               | 202208121311     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 샐러샐러샐러드                                               |
| 313     | user      | 23               | 202208131459     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 돈까스위에 양상추 두장                                       |
| 314     | user      | 23               | 202208141403     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 특별한 소스에 양상추                                         |
| 315     | user      | 23               | 202208150849     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 치즈 피클 양파 까아지                                        |
| 316     | user      | 23               | 202208170918     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 빠빠빠라빠                                                   |
| 317     | user      | 23               | 202208181509     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 먹고 개운하려면 민트 보단 양상추를  먹자                     |
| 318     | user      | 23               | 202208191737     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 향기도 없고 상쾌한 느낌의 야채들이  좋은 것 같다.            |
| 319     | user      | 23               | 202208201818     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 건포도는 역시 싫다                                           |
| 320     | user      | 23               | 202208211151     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 살사 소스는 애매모호하다.                                    |
| 321     | user      | 23               | 202208221908     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 야채 하나에 고기하나                                         |
| 322     | user      | 23               | 202208231107     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 샐러드? 샐러드…                                              |
| 323     | user      | 23               | 202208241906     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 매시드 포테이토 샐러드                                       |
| 324     | user      | 23               | 202208251849     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 나만 먹기 아까워서 남한테도 주고 싶다                        |
| 325     | user      | 23               | 202208260933     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 샐러드를 먹으면 잠도 잘깬다.                                 |
| 326     | user      | 23               | 202208270531     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 샐러드를 먹고 나서부터는 정신 건강에도  긍정적인 효과가 있는 것 같다. |
| 327     | user      | 23               | 202208280620     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 요즘 드레싱을 너무 많이 뿌렸나 싶다.                         |
| 328     | user      | 23               | 202208291245     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 오늘은 생 샐러드 입니다.                                     |
| 329     | user      | 23               | 202208300611     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 단백질과 야채가 고루 들어간 샐러드로  먹읍시다.              |
| 330     | user      | 23               | 202208311508     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(2).jpg | 이번 달 마지막 샐러드                                        |
| 331     | user      | 24               | 202208010707     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 난 야채가 싫다                                               |
| 332     | user      | 24               | 202208020825     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 오늘도 꾸역꾸역 먹는다                                       |
| 333     | user      | 24               | 202208030705     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 건강하게 먹으려면 소스를 뿌리지 않는  게 좋단다.             |
| 334     | user      | 24               | 202208041716     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 하지만 오늘도 많이 뿌렸다.                                   |
| 335     | user      | 24               | 202208051219     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 과일이 많이 들어가면 과당이 중성지방이  되어 건강에 오히려 좋지 않다고 한다. |
| 336     | user      | 24               | 202208060654     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 하지만 없으면 맛이 없어서 많이  넣었다.                      |
| 337     | user      | 24               | 202208071603     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 샐러드의 식이섬유는 소화시스템에 좋다고  한다.               |
| 338     | user      | 24               | 202208081648     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 창자 형성과 대변을 돕는 샐러드                               |
| 339     | user      | 24               | 202208091522     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 기본적인 대사가 좋아지는 것을 느낄 수  있다.                 |
| 340     | user      | 24               | 202208101041     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 그런 점들이 나의 삶이 더 편안하게  느끼게 해준다.            |
| 341     | user      | 24               | 202208111949     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 나는 샐러드를 좋아 하는 것 같다.                             |
| 342     | user      | 24               | 202208121235     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 여러 자잘자잘한 것들이 해결되니 정신  건강에 좋다.           |
| 343     | user      | 24               | 202208131114     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 오늘은 연어 샐러드를 먹었다.                                 |
| 344     | user      | 24               | 202208141045     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 오늘도 샐러드는 맛있었다.                                    |
| 345     | user      | 24               | 202208151934     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 식이섬유 너무 많이 먹었나?                                   |
| 346     | user      | 24               | 202208171201     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 오늘은 브로콜리를 넣어서 먹어봤다.                           |
| 347     | user      | 24               | 202208180610     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 시금치를 넣어서 먹어봤다.                                    |
| 348     | user      | 24               | 202208191756     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 브로콜리도, 시금치도 맛없다.                                 |
| 349     | user      | 24               | 202208200505     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 샐러드를 먹으면 심장 혈관 건강을  유지하는 데 도움이 된다고 한다. |
| 350     | user      | 24               | 202208211832     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 먹다보니 밤에도 눈이 잘 보이는 것  같다.                     |
| 351     | user      | 24               | 202208221744     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 알아보니 비타민 A가 시력을  향상시키는데 좋다고 한다.        |
| 352     | user      | 24               | 202208230533     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 원래 잔기침 같은 것들이 있었는데  사라졌다.                  |
| 353     | user      | 24               | 202208241000     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 알아보니 여러 좋은 이점이 있는데,  면역 체계도 좋아 진다고 한다. |
| 354     | user      | 24               | 202208251013     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 브로콜리가 그렇게 좋다는데, 여전히  먹기는 어렵다.           |
| 355     | user      | 24               | 202208261807     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 고추창에 찍어먹으니 먹을 만 한것은  같다.                    |
| 356     | user      | 24               | 202208271034     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 빈혈에도 좋다고는 하는데, 평소에 피가  부족한 경우는 없었습니다. |
| 357     | user      | 24               | 202208281832     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 몸의 수분을 유지하게 되었습니다.                             |
| 358     | user      | 24               | 202208291341     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 인간의 70%는 물이라고 하니 야채는  많이 먹어도 되지 않을까?  |
| 359     | user      | 24               | 202208300749     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/%EC%83%90%EB%9F%AC%EB%93%9C/images+(3).jpg | 오늘은 수박이 먹고 싶은 날이지만,  수박이 없다.              |
| 360     | user      | 24               | 202208310610     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/샐러드/images+(3).jpg | 체중이 많이 줄었다.                                          |
| 361     | user      | 18               | 202210012336     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 오늘은 재밌었다.                                             |
| 362     | user      | 18               | 202210021209     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 보람찬 하루였다.                                             |
| 363     | user      | 18               | 202210030553     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 피곤하다.                                                    |
| 364     | user      | 18               | 202210040351     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 내일은 노는 날이다.                                          |
| 365     | user      | 18               | 202210050939     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 못 놀았다.                                                   |
| 366     | user      | 18               | 202210061850     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 공부를 해야하는데 안했다.                                    |
| 367     | user      | 18               | 202210070911     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 오늘은 심심한 하루였다.                                      |
| 368     | user      | 18               | 202210080450     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 뭔가 재밌는 것을 찾아보고 싶다.                              |
| 369     | user      | 18               | 202210091527     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 오늘은 공원까지 걸어서 다녀왔다                              |
| 370     | user      | 18               | 202210100759     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 와우정사라는 절에서 잉어 밥을 주었다.                        |
| 371     | user      | 18               | 202210110737     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 역삼 근처에도 잉어가 산다.                                   |
| 372     | user      | 18               | 202210120514     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 역삼 지하도 쪽에 식물을 심어두고, 온도 조절을 잘 해둔 곳이  있다. |
| 373     | user      | 18               | 202210131234     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 오늘은 하루 종일 코딩을 했다.                                |
| 374     | user      | 18               | 202210141417     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 타자만 치다보니 손목이 아픈 것 같다.                         |
| 375     | user      | 18               | 202210150528     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 피아노를 친지 너무 오래 되어, 한 번 쳐보았다.                |
| 376     | user      | 18               | 202210160029     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 어제 오늘 집중이 잘 되지 않는다.                             |
| 377     | user      | 18               | 202210172121     | https://homybk.s3.ap-northeast-2.amazonaws.com/dummyjpg/일기/day1.jpg | 오늘안에 일을 마무리 해두어야, 주말에 편할 수 있다.          |
